score,ok,length,height,spi_margin,asi_margin,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
37.587889385025335,True,25.99998697145675,28.925084094761147,141.3691773785804,0.3487278104300229,16.50084070904646,48.61915932030186,41.40514105819858,55.72382726139696,39.02088657490599,40.09333871939435,61.88900231063205,36.15801304757987,41.08185709376029,48.02332088042553,63.74522882008408,-38.295869435572016,-7.087452083475647
34.30897104614395,True,28.754057576641365,16.548391256084827,182.8920572320685,0.3684850290162414,15.037674731599612,49.83242875101576,41.26594737797655,54.34470530553319,40.08586816640929,40.64838246988216,63.29488121988095,37.544871046070426,41.20000060738206,48.10718398755365,64.37651564219085,-38.19740219499613,-8.699348708220366
33.67190395614507,True,23.801235933038576,28.8781999583435,62.62610374220935,0.21966125537951958,15.550243192683135,48.561670640817184,42.57273999109343,57.50682465558965,40.91868618356071,40.742927119396356,62.41754531084259,36.31803965478194,39.79842057797157,49.01715471102639,67.63072099509759,-36.78071439974324,-8.76694301725877
31.103655087579845,True,14.377066906877321,38.93203958761265,86.10499964021528,0.3665933868020596,14.502214572360998,49.29091539088987,41.12140753503834,56.54710404942185,39.602944786340196,38.4536080487126,62.01739079999311,35.838914005106204,38.217064966673824,50.02525998753323,66.25386865789723,-37.88152393054452,-6.894967319281659
25.860200457758975,True,12.584089264570743,30.87496498188252,211.60441252624514,0.46368306640771917,14.366874644210618,49.875361564781166,40.04237842226172,55.22254874082145,40.65484831043198,38.7960811152926,61.828428777246934,38.47870273475124,40.564374271001405,47.851262456656926,66.83904492277298,-37.721697831691465,-7.667681292389811
24.952965831778634,False,10.965726250239468,36.619132344532424,42.34246402216786,0.23262794653999302,15.81476247696711,51.17306670437394,43.16001031820816,55.20733638658901,40.840583821334796,40.903343757321515,63.38440503648804,36.36861256790875,40.562128002353596,50.45389069616573,65.99122999353804,-37.50015781336232,-8.270665890599
23.69555695397994,True,22.875531592049256,8.920341890431004,98.62626875454885,0.2754816148029101,13.356321508613114,49.65593920298064,41.50293423294947,56.27550146794758,38.861486581452986,41.1564736497969,63.828146023296604,36.50990935326654,37.6987168678262,47.12594310278069,67.19131621740921,-39.83404640322165,-6.965476283995201
22.113013481038994,True,8.379757710238792,31.829521796913518,240.21715645888582,0.4592755264282663,14.485551795572519,48.90418523582682,39.23957361176431,56.988086047375894,38.810712512793465,39.03718056644158,62.18969951000408,34.96273766116147,40.8275768628574,47.52386833486648,66.27486049484467,-39.53396804944118,-8.116977531014316
