score,ok,streak,height,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13
35.01125990185073,True,17.558596625044053,17.452663276806675,14.800183069250426,49.42122892218056,40.24316413476383,56.21829302929133,40.41175400311223,40.687215546694794,60.846999869112075,36.70691521970184,39.04335125465883,49.18466504145719,65.16788010100908,-36.08706620222733,-7.527401689193603
34.9627350639387,True,24.41226856032234,10.550466503616363,14.23593875531964,49.359298627109034,39.524423157614635,57.27945082614575,40.365284379045505,38.90313737599806,60.46749861660507,37.23268805062206,37.522628393523625,49.98444704802283,64.56053152013405,-38.32067002494199,-8.436416072922668
34.849478933216375,True,24.25402712947667,10.595451803739707,13.020725785628521,50.20141026311847,43.21639872067991,55.42762980618753,41.84012839438461,40.81359848605691,61.809794081763584,35.49782389867041,41.25565615556374,48.28467080847667,66.28359167156108,-36.36825216505751,-9.442157117953935
34.836513411510154,True,0.0,34.836513411510154,13.135526724876062,51.46577835321708,42.792791121585864,57.56198168074166,39.98436513355202,38.95184527416519,63.2646538654781,37.56954407162565,40.90704490895707,50.28096524180161,66.99760346294472,-37.20607124981373,-7.774661944318794
34.740767322666116,True,8.555561862165803,26.185205460500313,14.77509637194856,48.09973909851984,41.43065276458728,55.800217233719756,38.860846714380855,40.994547071560376,62.829764267023776,36.79451184601661,40.502132836798964,47.573180191799445,67.18719594175373,-36.71144592814822,-6.047904613132875
34.71829710515185,True,14.955778033426583,19.762519071725265,13.576137011726765,49.022218101272124,39.85851425392113,55.027176873450415,39.729105737167856,37.97676419195275,62.35790171507368,36.00116278473907,37.508684769669195,47.234007129014266,65.25975884493424,-38.71983414463816,-8.148708752005964
34.59912931932961,True,23.1524479359474,11.446681383382213,14.041628788997892,48.73798633233176,41.749948969696,53.93875635461668,39.36777505809136,38.67538806044889,61.391659744037064,36.859466385110196,38.05039043228754,48.2062390780893,67.3817359037675,-38.381750675109956,-7.802332336648757
34.50848521236266,True,4.903457872204552,29.605027340158102,15.680570540507825,48.17246240538441,42.07944334638694,54.94025808005302,39.83868656907624,38.63717851688919,63.12061469823359,37.73363208333098,37.57326993061367,49.96166753925254,67.39944538287403,-39.29644956713779,-6.658031927673065
34.39896981296025,True,17.129816017158852,17.2691537958014,14.131574314457671,49.63507758898928,40.853468587365676,56.191543449531956,41.25690772625466,39.889221427877224,60.16364741711887,35.07802379006038,40.113517379360324,48.136587895512456,66.59493462000985,-37.37374365435809,-6.174629211345291
34.37666525064359,True,9.858944593192682,24.51772065745091,16.61361481629187,50.58536243556209,40.735731535810544,55.563292760651244,40.41829522147361,40.22943907175695,60.26053350298488,35.88044180651662,40.38992345975348,47.702560281777224,64.22863919098714,-37.84236896406232,-5.914041675154641
34.355967135082935,True,14.644757202755926,19.71120993232701,13.160926692578464,51.02507532165023,41.382003293006534,56.40603795773474,41.76429115170707,38.0259565888925,62.241318501111415,37.23913887781635,39.36690320876405,47.364969625175306,65.0918442251786,-38.66676642533963,-7.1194659619152585
34.171011070226214,True,16.093914440845793,18.07709662938042,14.34386984994207,50.01107409034542,42.559615602117404,55.158157699305626,40.55931149421695,38.7533372214266,61.643964529089885,36.687806845767625,40.78933637661061,50.14859843478564,67.06152195484442,-37.85666390615463,-8.650577763761428
34.126042511675,True,9.575950059358,24.550092452317003,16.0801847542961,48.42634918625416,41.200584775770935,54.50354672682612,41.93186416911816,39.37183100177496,60.10087354056256,35.69679311863989,40.79334538940664,48.82584730188069,66.90566640688905,-37.329689069654584,-5.848430187734207
34.11347850250853,True,8.61638017863574,25.49709832387279,15.505188433380747,49.337210143819675,40.50163788339953,54.23136261324812,39.05343685027369,38.663207871690915,60.11773144071203,36.03435382007584,40.576444477937926,50.774190308836424,66.8029978871335,-37.521733777566865,-6.743605718145647
33.982285716935294,True,8.592605349881733,25.389680367053558,14.104803279628998,49.83262872449046,42.99386501349103,56.94620255531108,40.592231714355236,39.39024804179923,61.57837533690091,36.357769595075915,37.992798965173776,49.35173653312555,66.7335095514307,-36.24140006005156,-6.100287332962906
33.925228022255425,True,6.941130999849975,26.98409702240545,14.432342352654958,51.13612579428201,40.77143602148876,54.679848061710224,38.83547639014144,37.5727058764177,61.92056140182526,36.36372497508169,39.548143810135635,47.367782215756264,64.58479232440581,-39.14658475925522,-8.472465940384074
33.87671187319003,True,21.839134835616292,12.03757703757374,13.023584334335972,49.4070352106873,42.51390050023754,57.21379180227642,41.913721353880426,38.97608513051929,62.890062675912205,36.88452923893536,39.813010355764966,47.88215477729528,64.57768653848575,-38.256656095813454,-9.683900720213138
33.85689293888762,True,16.82842709440407,17.02846584448355,15.67286217357261,51.05735537428808,41.14956888966237,57.17017886730139,39.02573356830978,40.128678254813835,59.93656584676265,36.72293167877226,38.892802770747245,49.471340943507215,66.36701891821336,-37.53392255566265,-7.8671833855127
33.849873977846,True,5.910100100495745,27.939773877350255,15.284048725418796,51.34519810642597,42.131685033139874,55.903285450457645,40.90525608629885,38.32375412133591,61.36541608037718,37.1238144969298,37.683495843800486,50.72084414723621,64.53495237397401,-38.034377994286906,-6.2409306993461335
33.82388026583287,True,15.71961133792341,18.10426892790946,14.555343121422828,50.81894246383894,40.32313791746929,56.80930198144196,41.334919154525046,37.55025500587666,60.30700819490857,38.187917320039546,38.14783934252837,48.30393964639527,65.53020168882475,-38.950586418190554,-6.34945381017077
33.74931720936048,True,8.734344453720517,25.01497275563996,14.091165198365427,51.62122483591296,40.08939462396642,55.54989024077992,41.88565305204705,38.18815202762792,61.70451196088283,36.0983403125546,37.506680763211754,47.213027548684295,65.70802845877294,-39.05688770454627,-5.821898595046835
33.47368322333155,True,25.19146742051834,8.282215802813212,14.904650124836653,49.75266375309211,42.287053062094664,55.0756378968708,39.30105633272776,40.54074374767479,60.360341066795144,38.09672003218764,39.99187966911085,49.70855733156353,64.35741637140282,-36.06439811764689,-8.824348213792028
33.38174844442308,True,14.342323282053346,19.03942516236974,14.5068794832901,48.6489888483538,42.8253802267565,56.88439125492395,41.33617487855721,37.962156662976234,61.65069362055338,36.343434445986134,40.10545168875413,47.9501208057877,65.4767948392211,-38.86028826974657,-6.805853927618255
33.31339649223544,True,17.425691426313563,15.887705065921878,16.47236859547626,50.884242714984595,43.3735945012459,56.20164036489871,39.506584742772596,39.61167407355941,60.75095522268802,37.32694521195261,38.29697947643026,47.43287352770906,67.08149367440538,-38.5297557975386,-6.749577472252601
33.0731108709339,True,22.826017770653067,10.247093100280836,13.040604457754709,51.79225031110813,39.84245184783209,56.680298656416774,40.05431138739515,40.332658613929866,62.66243735778609,37.28361159896381,39.36328534031434,50.17173147252927,64.0722134022187,-39.11361439810988,-7.032851378819192
32.95854596148731,True,10.09512400914314,22.86342195234417,16.899926181760378,50.162336645569134,40.58965771044926,55.57937972948297,41.978169058218185,40.09049150762819,60.60814655991885,37.090336795346246,39.92419009056424,49.54340454570334,65.95593794688516,-37.90616078258197,-7.241887005156752
